    1.297	    0.144	    0.212	    0.342	   -5.181
    1.302	    0.003	    0.060	    0.347	   -5.178
    1.307	    0.139	    0.254	    0.340	   -5.175
    1.313	    0.126	    0.019	    0.347	   -5.171
    1.318	    0.003	   -0.034	    0.346	   -5.168
    1.325	    0.162	    0.098	    0.341	   -5.164
    1.331	    0.001	    0.017	    0.344	   -5.160
    1.336	    0.141	    0.233	    0.340	   -5.157
    1.343	    0.002	    0.052	    0.345	   -5.154
    1.349	   -0.158	    0.099	    0.345	   -5.150
    1.349	    0.164	    0.092	    0.343	   -5.146
    1.354	    0.140	    0.242	    0.342	   -5.143
    1.363	    0.123	    0.262	    0.341	   -5.139
    1.367	    0.003	    0.077	    0.347	   -5.136
    1.375	   -0.002	    0.167	    0.344	   -5.133
    1.379	    0.003	    0.177	    0.345	   -5.129
    1.387	    0.002	   -0.044	    0.349	   -5.125
    1.394	    0.036	    0.177	    0.341	   -5.122
    1.399	    0.002	   -0.052	    0.349	   -5.119
    1.404	   -0.034	    0.088	    0.341	   -5.115
    1.410	    0.002	    0.079	    0.341	   -5.112
    1.418	    0.038	    0.173	    0.341	   -5.108
    1.423	   -0.432	    0.187	    0.342	   -5.104
    1.424	   -0.036	    0.164	    0.345	   -5.101
    1.429	   -1.125	   -0.033	    0.347	   -5.098
    1.430	    0.003	   -0.065	    0.344	   -5.094
    1.440	   -1.226	   -0.231	    0.346	   -5.090
    1.447	    0.002	   -0.053	    0.339	   -5.087
    1.455	    0.003	   -0.237	    0.350	   -5.083
    1.459	    0.125	   -0.135	    0.348	   -5.080
    1.464	    0.003	   -0.101	    0.345	   -5.077
    1.469	    0.009	   -0.240	    0.348	   -5.073
    1.471	    0.003	    0.014	    0.342	   -5.069
    1.478	    0.003	    0.024	    0.345	   -5.066
    1.483	    0.126	    0.001	    0.346	   -5.062
    1.488	   -0.061	    0.083	    0.345	   -5.059
    1.494	    0.118	   -0.158	    0.350	   -5.056
    1.499	    0.002	    0.058	    0.344	   -5.052
    1.505	    0.143	   -0.136	    0.351	   -5.048
    1.509	    0.003	   -0.013	    0.346	   -5.045
    1.520	    0.114	   -0.185	    0.346	   -5.042
    1.525	    0.108	   -0.211	    0.348	   -5.038
    1.533	    0.003	    0.030	    0.343	   -5.034
    1.540	   -0.060	   -0.182	    0.351	   -5.031
    1.548	    0.002	   -0.020	    0.345	   -5.027
    1.553	    0.003	    0.028	    0.346	   -5.024
    1.557	   -0.584	   -0.180	    0.349	   -5.021
    1.561	    0.129	    0.012	    0.343	   -5.017
    1.565	    0.056	   -0.208	    0.350	   -5.013
    1.572	    0.002	   -0.135	    0.348	   -5.010
    1.582	   -0.253	   -0.161	    0.348	   -5.006
    1.583	    0.004	   -0.218	    0.347	   -5.003
    1.591	    0.121	   -0.258	    0.347	   -5.000
    1.595	    0.132	   -0.248	    0.347	   -4.996
    1.606	    0.001	   -0.068	    0.345	   -4.992
    1.615	    0.132	   -0.042	    0.344	   -4.989
    1.619	    0.001	   -0.179	    0.348	   -4.986
    1.626	    0.002	    0.076	    0.344	   -4.982
    1.630	    0.002	   -0.082	    0.348	   -4.979
    1.636	    0.114	   -0.017	    0.345	   -4.975
    1.637	    0.094	    0.009	    0.349	   -4.971
    1.644	    0.002	   -0.123	    0.352	   -4.968
    1.654	   -2.853	   -0.226	    0.347	   -4.965
    1.659	    0.001	   -0.341	    0.345	   -4.961
    1.661	   -2.410	   -0.480	    0.348	   -4.957
    1.664	    0.086	   -0.293	    0.340	   -4.954
    1.668	    0.001	   -0.417	    0.348	   -4.950
    1.676	    0.046	   -0.299	    0.344	   -4.947
    1.678	    0.002	   -0.351	    0.349	   -4.944
    1.682	    0.003	   -0.096	    0.345	   -4.940
    1.683	    0.003	   -0.119	    0.347	   -4.936
    1.686	   -1.732	   -0.338	    0.351	   -4.933
    1.694	   -2.915	   -0.284	    0.341	   -4.929
    1.702	    0.002	   -0.582	    0.349	   -4.926
    1.707	    0.086	   -0.554	    0.350	   -4.923
    1.711	    0.002	   -0.308	    0.343	   -4.919
    1.719	   -1.805	   -0.370	    0.345	   -4.915
    1.727	   -0.011	   -0.300	    0.344	   -4.912
    1.735	    0.003	   -0.497	    0.353	   -4.909
    1.744	   -2.572	   -0.478	    0.345	   -4.905
    1.749	    0.000	   -0.500	    0.344	   -4.902
    1.756	   -0.814	   -0.377	    0.347	   -4.898
    1.765	    0.001	   -0.329	    0.347	   -4.894
    1.771	    0.096	   -0.463	    0.352	   -4.891
    1.779	    0.143	   -0.349	    0.351	   -4.888
    1.786	    0.003	   -0.335	    0.351	   -4.884
    1.798	    0.002	   -0.428	    0.357	   -4.880
    1.809	    0.002	   -0.198	    0.347	   -4.877
    1.817	    0.160	   -0.368	    0.352	   -4.873
    1.826	    0.150	   -0.219	    0.351	   -4.870
    1.837	    0.152	   -0.125	    0.348	   -4.867
    1.854	    0.133	   -0.114	    0.350	   -4.863
    1.864	    0.002	   -0.056	    0.353	   -4.859
    1.869	    0.004	   -0.180	    0.358	   -4.856
    1.876	    0.002	   -0.122	    0.353	   -4.853
    1.879	    0.171	   -0.103	    0.352	   -4.849
    1.889	    0.004	   -0.248	    0.359	   -4.846
    1.893	    0.002	   -0.049	    0.351	   -4.842
    1.900	    0.001	   -0.231	    0.357	   -4.838
    1.900	    0.002	   -0.204	    0.356	   -4.835
    1.906	    0.161	   -0.094	    0.351	   -4.832
    1.914	    0.143	   -0.209	    0.357	   -4.828
    1.917	    0.002	    0.025	    0.350	   -4.825
    1.931	    0.161	    0.066	    0.350	   -4.821
    1.936	    0.002	   -0.018	    0.355	   -4.817
    1.945	    0.179	    0.062	    0.352	   -4.814
    1.956	    0.002	   -0.122	    0.357	   -4.811
    1.960	    0.163	    0.012	    0.355	   -4.807
    1.967	    0.002	   -0.126	    0.356	   -4.803
    1.967	    0.002	   -0.031	    0.355	   -4.800
    1.973	    0.001	   -0.119	    0.356	   -4.796
    1.975	    0.002	   -0.198	    0.359	   -4.793
    1.976	    0.175	    0.073	    0.352	   -4.790
    1.981	    0.003	   -0.116	    0.359	   -4.786
    1.984	    0.003	    0.007	    0.358	   -4.782
    1.990	    0.168	    0.036	    0.354	   -4.779
    1.992	    0.002	   -0.112	    0.359	   -4.776
    1.994	    0.152	    0.088	    0.356	   -4.772
    2.002	    0.002	   -0.066	    0.361	   -4.768
    2.010	    0.178	    0.062	    0.356	   -4.765
    2.017	    0.164	   -0.016	    0.359	   -4.761
    2.017	    0.001	   -0.096	    0.360	   -4.758
    2.020	    0.175	   -0.054	    0.359	   -4.755
    2.025	    0.003	   -0.101	    0.362	   -4.751
    2.036	    0.175	   -0.035	    0.358	   -4.747
    2.045	    0.002	   -0.005	    0.356	   -4.744
    2.053	    0.172	   -0.097	    0.360	   -4.740
    2.062	    0.002	    0.085	    0.355	   -4.737
    2.072	    0.002	   -0.062	    0.361	   -4.734
    2.076	    0.171	    0.061	    0.359	   -4.730
    2.081	    0.001	    0.108	    0.354	   -4.726
    2.086	    0.168	   -0.060	    0.360	   -4.723
    2.098	    0.184	   -0.000	    0.365	   -4.720
    2.105	    0.174	    0.028	    0.357	   -4.716
    2.114	    0.162	    0.010	    0.361	   -4.713
    2.112	    0.002	    0.093	    0.355	   -4.709
    2.120	    0.166	   -0.040	    0.364	   -4.705
    2.135	    0.002	   -0.004	    0.359	   -4.702
    2.144	    0.170	   -0.008	    0.361	   -4.699
    2.153	    0.001	    0.119	    0.357	   -4.695
    2.161	    0.001	    0.226	    0.357	   -4.691
    2.171	    0.175	    0.006	    0.366	   -4.688
    2.180	    0.004	    0.206	    0.362	   -4.684
    2.187	    0.168	    0.021	    0.360	   -4.681
    2.190	    0.182	    0.151	    0.364	   -4.678
    2.192	    0.166	    0.235	    0.359	   -4.674
    2.208	    0.168	    0.024	    0.363	   -4.670
    2.222	    0.002	    0.209	    0.354	   -4.667
    2.232	    0.180	    0.011	    0.365	   -4.663
    2.245	    0.002	    0.045	    0.362	   -4.660
    2.252	    0.187	    0.167	    0.359	   -4.657
    2.267	    0.002	    0.161	    0.362	   -4.653
    2.277	    0.002	    0.264	    0.362	   -4.649
    2.285	    0.168	    0.029	    0.367	   -4.646
    2.299	    0.165	    0.223	    0.361	   -4.643
    2.307	    0.181	    0.187	    0.362	   -4.639
    2.325	    0.174	    0.176	    0.367	   -4.636
    2.335	    0.179	    0.255	    0.363	   -4.632
    2.339	    0.172	    0.107	    0.365	   -4.628
    2.344	    0.003	    0.135	    0.368	   -4.625
    2.357	    0.182	    0.236	    0.360	   -4.622
    2.374	    0.184	    0.050	    0.366	   -4.618
    2.378	    0.164	    0.251	    0.363	   -4.614
    2.381	    0.002	    0.168	    0.363	   -4.611
    2.383	    0.002	    0.141	    0.367	   -4.607
    2.395	    0.165	    0.222	    0.362	   -4.604
    2.414	    0.002	    0.216	    0.365	   -4.601
    2.416	    0.175	    0.210	    0.365	   -4.597
    2.428	    0.175	    0.043	    0.369	   -4.593
    2.435	    0.183	    0.057	    0.367	   -4.590
    2.453	    0.177	    0.127	    0.363	   -4.587
    2.469	    0.001	   -0.048	    0.369	   -4.583
    2.473	    0.167	    0.188	    0.364	   -4.580
    2.480	    0.181	    0.012	    0.368	   -4.576
    2.487	    0.184	    0.031	    0.368	   -4.572
    2.497	    0.171	    0.145	    0.363	   -4.569
    2.508	    0.003	   -0.024	    0.372	   -4.566
    2.514	    0.170	    0.210	    0.365	   -4.562
    2.525	    0.002	    0.225	    0.366	   -4.559
    2.531	    0.179	    0.065	    0.371	   -4.555
    2.543	    0.002	    0.020	    0.372	   -4.551
    2.546	    0.177	   -0.070	    0.368	   -4.548
    2.547	    0.184	    0.203	    0.360	   -4.545
    2.557	    0.185	    0.010	    0.371	   -4.541
    2.557	    0.180	    0.123	    0.370	   -4.537
    2.567	    0.182	    0.036	    0.368	   -4.534
    2.566	    0.166	   -0.030	    0.371	   -4.530
    2.567	    0.170	    0.229	    0.363	   -4.527
    2.576	    0.001	    0.066	    0.372	   -4.524
    2.585	    0.185	    0.146	    0.373	   -4.520
    2.596	    0.003	    0.232	    0.368	   -4.516
    2.599	    0.176	    0.017	    0.367	   -4.513
    2.605	    0.004	    0.126	    0.382	   -4.510
    2.616	    0.183	    0.011	    0.369	   -4.506
    2.624	    0.186	    0.128	    0.373	   -4.502
    2.626	    0.166	   -0.040	    0.374	   -4.499
    2.631	    0.163	   -0.042	    0.373	   -4.495
    2.638	    0.182	    0.017	    0.368	   -4.492
    2.649	    0.183	    0.001	    0.369	   -4.489
    2.652	    0.003	    0.041	    0.370	   -4.485
    2.654	    0.003	    0.163	    0.367	   -4.482
    2.656	    0.176	    0.002	    0.376	   -4.478
    2.670	    0.187	    0.225	    0.366	   -4.474
    2.680	    0.172	    0.067	    0.374	   -4.471
    2.687	    0.002	    0.120	    0.373	   -4.468
    2.696	    0.182	    0.173	    0.369	   -4.464
    2.707	    0.183	   -0.002	    0.374	   -4.460
    2.718	    0.002	   -0.008	    0.374	   -4.457
    2.723	    0.183	    0.078	    0.371	   -4.454
    2.731	    0.181	    0.060	    0.372	   -4.450
    2.732	    0.163	    0.186	    0.368	   -4.447
    2.743	    0.002	    0.017	    0.377	   -4.443
    2.763	    0.165	    0.223	    0.366	   -4.439
    2.766	    0.167	    0.105	    0.372	   -4.436
    2.768	    0.183	    0.261	    0.372	   -4.433
    2.773	    0.168	    0.294	    0.368	   -4.429
    2.779	    0.003	    0.043	    0.379	   -4.425
    2.793	    0.182	    0.204	    0.370	   -4.422
    2.805	    0.187	    0.055	    0.375	   -4.418
    2.817	    0.001	    0.115	    0.371	   -4.415
    2.821	    0.173	    0.253	    0.370	   -4.412
    2.828	    0.003	    0.055	    0.377	   -4.408
    2.838	    0.178	    0.265	    0.370	   -4.405
    2.842	    0.003	    0.057	    0.376	   -4.401
    2.854	    0.179	    0.234	    0.368	   -4.397
    2.861	    0.164	    0.218	    0.373	   -4.394
    2.867	    0.166	    0.263	    0.375	   -4.391
    2.873	    0.175	    0.273	    0.375	   -4.387
    2.880	    0.001	    0.063	    0.377	   -4.383
    2.886	    0.179	    0.124	    0.377	   -4.380
    2.897	    0.178	    0.189	    0.371	   -4.377
    2.914	    0.002	   -0.008	    0.380	   -4.373
    2.922	    0.160	    0.237	    0.372	   -4.370
    2.933	    0.003	    0.110	    0.376	   -4.366
    2.950	    0.171	    0.123	    0.379	   -4.362
    2.967	    0.002	    0.167	    0.374	   -4.359
    2.985	    0.168	    0.249	    0.374	   -4.356
    2.990	    0.152	    0.272	    0.374	   -4.352
    3.004	    0.155	    0.264	    0.376	   -4.348
    3.021	    0.163	    0.151	    0.380	   -4.345
    3.047	    0.001	    0.241	    0.373	   -4.341
    3.069	    0.171	    0.046	    0.381	   -4.338
    3.072	    0.001	    0.151	    0.375	   -4.335
    3.089	    0.001	   -0.054	    0.381	   -4.331
    3.099	    0.163	    0.077	    0.377	   -4.327
    3.110	    0.002	    0.192	    0.376	   -4.324
    3.122	    0.171	   -0.043	    0.381	   -4.321
    3.127	    0.003	    0.186	    0.378	   -4.317
    3.145	    0.154	    0.219	    0.375	   -4.313
    3.147	    0.151	    0.039	    0.384	   -4.310
    3.152	    0.157	    0.201	    0.375	   -4.306
    3.145	    0.164	    0.003	    0.386	   -4.303
    3.145	    0.002	    0.213	    0.375	   -4.300
    3.159	    0.157	   -0.036	    0.383	   -4.296
    3.163	    0.002	    0.046	    0.381	   -4.293
    3.167	    0.150	   -0.078	    0.381	   -4.289
    3.159	    0.151	   -0.096	    0.382	   -4.285
    3.161	    0.002	    0.179	    0.374	   -4.282
    3.165	    0.168	    0.068	    0.378	   -4.279
    3.168	    0.002	    0.084	    0.383	   -4.275
    3.173	    0.003	    0.213	    0.378	   -4.271
    3.179	    0.153	   -0.041	    0.383	   -4.268
    3.185	    0.157	    0.147	    0.378	   -4.264
    3.190	    0.159	    0.017	    0.381	   -4.261
    3.195	    0.002	    0.090	    0.385	   -4.258
    3.197	    0.152	   -0.050	    0.386	   -4.254
    3.201	    0.001	   -0.073	    0.383	   -4.250
    3.209	    0.151	   -0.090	    0.382	   -4.247
    3.214	    0.162	   -0.025	    0.383	   -4.244
    3.219	    0.004	    0.086	    0.381	   -4.240
    3.220	    0.143	    0.183	    0.378	   -4.236
    3.220	    0.002	    0.022	    0.386	   -4.233
    3.229	    0.001	    0.235	    0.380	   -4.229
    3.233	    0.148	    0.080	    0.385	   -4.226
    3.240	    0.155	    0.042	    0.385	   -4.223
    3.239	    0.154	    0.153	    0.379	   -4.219
    3.241	    0.001	   -0.025	    0.385	   -4.216
    3.248	    0.157	   -0.051	    0.385	   -4.212
    3.257	    0.002	   -0.023	    0.383	   -4.208
    3.266	    0.164	   -0.013	    0.384	   -4.205
    3.275	    0.151	    0.167	    0.379	   -4.202
    3.290	    0.003	   -0.021	    0.389	   -4.198
    3.327	    0.161	    0.182	    0.380	   -4.194
    3.339	    0.003	    0.113	    0.385	   -4.191
    3.358	    0.002	    0.254	    0.382	   -4.187
    3.369	    0.150	    0.211	    0.384	   -4.184
    3.394	    0.001	    0.007	    0.388	   -4.181
    3.421	    0.158	    0.239	    0.383	   -4.177
    3.454	    0.003	    0.051	    0.387	   -4.173
    3.488	    0.148	   -0.009	    0.387	   -4.170
    3.506	    0.002	    0.205	    0.380	   -4.167
    3.532	    0.087	   -0.023	    0.388	   -4.163
    3.560	    0.136	    0.169	    0.384	   -4.159
    3.589	    0.002	    0.019	    0.387	   -4.156
    3.629	    0.149	    0.167	    0.383	   -4.152
    3.645	    0.002	    0.232	    0.382	   -4.149
    3.674	    0.128	    0.256	    0.385	   -4.146
    3.689	    0.002	    0.249	    0.386	   -4.142
    3.695	    0.052	    0.024	    0.388	   -4.139
    3.691	   -2.392	   -0.123	    0.388	   -4.135
    3.687	    0.004	   -0.068	    0.381	   -4.131
    3.697	    0.002	   -0.225	    0.388	   -4.128
    3.700	    0.003	    0.022	    0.382	   -4.125
    3.703	   -2.453	   -0.273	    0.385	   -4.121
    3.702	   -2.242	   -0.390	    0.380	   -4.117
    3.694	    0.002	   -0.337	    0.379	   -4.114
    3.683	   -0.570	   -0.297	    0.383	   -4.111
    3.680	    0.001	   -0.226	    0.380	   -4.107
    3.661	   -1.872	   -0.244	    0.382	   -4.104
    3.649	    0.002	   -0.417	    0.387	   -4.100
    3.633	   -1.493	   -0.387	    0.383	   -4.096
    3.595	    0.002	   -0.522	    0.386	   -4.093
    3.590	    0.001	   -0.280	    0.381	   -4.090
    3.560	    0.002	   -0.499	    0.389	   -4.086
    3.549	    0.002	   -0.366	    0.385	   -4.082
    3.535	   -0.057	   -0.228	    0.383	   -4.079
    3.529	    0.138	   -0.442	    0.387	   -4.075
    3.514	    0.010	   -0.218	    0.384	   -4.072
    3.496	   -0.739	   -0.221	    0.384	   -4.069
    3.485	    0.003	   -0.267	    0.386	   -4.065
    3.474	    0.117	   -0.124	    0.385	   -4.061
    3.468	    0.001	   -0.349	    0.389	   -4.058
    3.466	    0.113	   -0.106	    0.383	   -4.054
    3.459	    0.154	   -0.196	    0.387	   -4.051
    3.457	    0.002	   -0.255	    0.388	   -4.047
    3.449	    0.002	   -0.323	    0.390	   -4.044
    3.449	    0.000	   -0.327	    0.385	   -4.040
    3.443	    0.145	   -0.056	    0.383	   -4.037
    3.439	    0.141	   -0.214	    0.388	   -4.034
    3.439	    0.002	   -0.138	    0.388	   -4.030
    3.443	    0.135	    0.034	    0.384	   -4.027
    3.442	    0.002	   -0.202	    0.390	   -4.023
    3.439	    0.128	    0.053	    0.382	   -4.019
    3.431	    0.001	    0.076	    0.386	   -4.016
    3.430	   -0.944	   -0.078	    0.389	   -4.013
    3.426	   -0.739	   -0.221	    0.389	   -4.009
    3.430	    0.002	   -0.325	    0.387	   -4.005
    3.429	    0.002	   -0.328	    0.387	   -4.002
    3.430	    0.003	   -0.248	    0.387	   -3.998
    3.434	   -0.868	   -0.191	    0.387	   -3.995
    3.433	    0.002	   -0.202	    0.385	   -3.992
    3.437	   -0.832	   -0.332	    0.388	   -3.988
    3.438	    0.002	   -0.132	    0.382	   -3.984
    3.444	    0.002	   -0.190	    0.386	   -3.981
    3.452	   -1.616	   -0.208	    0.385	   -3.978
    3.453	    0.001	   -0.185	    0.383	   -3.974
    3.452	   -1.104	   -0.377	    0.391	   -3.970
    3.466	    0.036	   -0.302	    0.386	   -3.967
    3.483	    0.001	   -0.320	    0.385	   -3.963
    3.500	   -0.131	   -0.370	    0.389	   -3.960
    3.518	    0.002	   -0.174	    0.382	   -3.957
    3.540	    0.107	   -0.335	    0.390	   -3.953
    3.580	    0.002	   -0.198	    0.385	   -3.950
    3.591	   -0.065	   -0.272	    0.388	   -3.946
    3.610	    0.002	   -0.083	    0.386	   -3.942
    3.619	    0.002	   -0.018	    0.386	   -3.939
    3.636	    0.126	   -0.242	    0.390	   -3.936
    3.664	    0.001	    0.012	    0.383	   -3.932
    3.688	   -2.809	   -0.235	    0.387	   -3.928
    3.712	    0.157	   -0.336	    0.389	   -3.925
    3.728	    0.001	   -0.202	    0.384	   -3.921
    3.759	    0.156	   -0.353	    0.389	   -3.918
    3.801	    0.002	   -0.123	    0.382	   -3.914
    3.851	    0.135	   -0.229	    0.388	   -3.911
    3.910	    0.001	   -0.136	    0.387	   -3.907
    3.936	    0.086	   -0.017	    0.384	   -3.904
    3.979	    0.000	   -0.069	    0.388	   -3.901
    4.013	    0.001	   -0.018	    0.385	   -3.897
    4.034	    0.154	   -0.163	    0.391	   -3.893
    4.048	    0.002	   -0.021	    0.385	   -3.890
    4.057	    0.157	    0.010	    0.384	   -3.886
    4.077	    0.163	   -0.092	    0.390	   -3.883
    4.088	    0.001	    0.058	    0.385	   -3.880
    4.088	    0.172	   -0.117	    0.391	   -3.876
    4.082	    0.000	   -0.123	    0.387	   -3.873
    4.067	    0.159	    0.030	    0.385	   -3.869
    4.033	    0.162	    0.020	    0.390	   -3.865
    4.012	    0.175	    0.098	    0.386	   -3.862
    3.976	    0.001	    0.065	    0.388	   -3.859
    3.929	    0.000	   -0.013	    0.388	   -3.855
    3.881	    0.171	    0.067	    0.388	   -3.851
    3.823	    0.001	    0.091	    0.386	   -3.848
    3.799	    0.170	    0.149	    0.387	   -3.845
    3.749	    0.002	    0.034	    0.388	   -3.841
    3.716	    0.148	   -0.002	    0.388	   -3.837
    3.675	    0.154	    0.076	    0.388	   -3.834
    3.644	    0.000	   -0.118	    0.388	   -3.830
    3.605	    0.157	    0.126	    0.385	   -3.827
    3.548	    0.161	    0.010	    0.389	   -3.824
    3.511	    0.177	   -0.024	    0.390	   -3.820
    3.472	    0.159	    0.157	    0.384	   -3.817
    3.430	    0.002	   -0.089	    0.390	   -3.813
    3.395	    0.147	    0.101	    0.386	   -3.809
    3.357	    0.002	    0.107	    0.386	   -3.806
    3.342	    0.167	    0.050	    0.389	   -3.803
    3.322	    0.001	    0.035	    0.384	   -3.799
    3.305	    0.152	   -0.103	    0.387	   -3.795
    3.283	    0.161	    0.142	    0.384	   -3.792
    3.258	    0.153	   -0.048	    0.391	   -3.788
    3.248	    0.160	   -0.024	    0.388	   -3.785
    3.224	    0.169	    0.001	    0.387	   -3.781
    3.206	    0.171	   -0.074	    0.389	   -3.778
    3.184	    0.160	    0.175	    0.385	   -3.774
    3.166	    0.001	    0.021	    0.389	   -3.771
    3.149	    0.159	    0.058	    0.386	   -3.768
    3.122	    0.002	    0.127	    0.387	   -3.764
    3.108	    0.168	   -0.036	    0.390	   -3.760
    3.088	    0.001	    0.059	    0.384	   -3.757
    3.065	    0.169	    0.070	    0.388	   -3.753
    3.049	    0.158	    0.061	    0.385	   -3.750
    3.021	    0.161	   -0.030	    0.385	   -3.747
    3.011	    0.173	   -0.060	    0.387	   -3.743
    2.985	    0.183	    0.018	    0.387	   -3.740
    2.973	    0.180	    0.094	    0.385	   -3.736
    2.964	    0.002	    0.050	    0.384	   -3.732
    2.959	    0.167	    0.239	    0.380	   -3.729
    2.943	    0.183	    0.003	    0.386	   -3.726
    2.922	    0.164	    0.213	    0.383	   -3.722
    2.910	    0.161	    0.066	    0.386	   -3.718
    2.900	    0.000	    0.056	    0.383	   -3.715
    2.891	    0.177	    0.181	    0.379	   -3.712
    2.876	    0.159	   -0.012	    0.387	   -3.708
    2.856	    0.002	   -0.034	    0.386	   -3.704
    2.848	    0.160	    0.004	    0.383	   -3.701
    2.838	    0.157	    0.065	    0.380	   -3.697
    2.827	    0.176	    0.223	    0.381	   -3.694
    2.813	    0.171	    0.028	    0.386	   -3.691
    2.801	    0.174	    0.258	    0.383	   -3.687
    2.795	    0.169	    0.087	    0.384	   -3.683
    2.785	    0.167	    0.230	    0.383	   -3.680
    2.778	    0.176	    0.246	    0.382	   -3.676
    2.763	    0.002	    0.116	    0.386	   -3.673
    2.749	    0.179	    0.285	    0.381	   -3.670
    2.735	    0.163	    0.181	    0.385	   -3.666
    2.725	    0.001	    0.026	    0.382	   -3.662
    2.714	    0.159	    0.205	    0.382	   -3.659
